t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1651226284,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226314,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226344,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226374,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226404,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226434,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226464,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226494,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226524,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226554,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226584,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226614,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226644,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226674,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226704,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226734,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226764,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226794,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226826,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226856,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226886,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226916,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226946,0,0.000000,0.000000,0.000000,0.000000,events/second
1651226976,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227006,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227036,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227066,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227096,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227126,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227156,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227186,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227216,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227246,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227276,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227306,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227336,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227366,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227396,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227426,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227456,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227486,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227516,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227546,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227576,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227606,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227636,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227666,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227696,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227726,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227756,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227786,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227816,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227846,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227876,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227906,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227936,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227966,0,0.000000,0.000000,0.000000,0.000000,events/second
1651227996,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228026,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228056,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228086,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228116,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228146,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228176,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228206,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228236,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228266,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228296,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228326,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228356,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228386,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228416,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228446,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228476,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228506,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228536,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228566,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228596,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228626,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228656,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228686,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228717,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228747,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228777,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228807,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228837,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228867,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228897,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228927,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228957,0,0.000000,0.000000,0.000000,0.000000,events/second
1651228987,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229017,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229047,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229077,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229107,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229137,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229167,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229197,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229227,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229257,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229287,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229317,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229347,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229377,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229407,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229437,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229467,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229497,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229527,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229557,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229587,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229617,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229647,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229677,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229707,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229737,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229767,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229797,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229827,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229857,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229887,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229917,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229947,0,0.000000,0.000000,0.000000,0.000000,events/second
1651229977,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230007,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230037,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230067,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230097,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230127,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230157,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230187,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230217,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230247,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230277,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230307,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230337,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230367,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230397,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230427,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230457,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230487,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230517,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230547,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230577,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230607,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230637,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230667,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230697,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230727,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230757,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230787,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230817,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230847,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230877,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230907,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230937,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230967,0,0.000000,0.000000,0.000000,0.000000,events/second
1651230997,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231027,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231057,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231087,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231117,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231147,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231177,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231207,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231237,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231267,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231297,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231328,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231358,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231388,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231418,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231448,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231478,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231508,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231538,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231568,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231598,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231628,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231658,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231688,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231718,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231748,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231778,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231808,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231838,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231868,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231898,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231928,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231958,0,0.000000,0.000000,0.000000,0.000000,events/second
1651231988,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232018,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232048,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232078,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232108,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232138,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232168,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232198,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232228,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232258,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232288,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232318,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232348,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232378,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232408,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232438,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232468,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232498,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232528,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232558,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232588,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232618,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232648,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232678,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232708,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232738,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232768,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232798,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232828,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232858,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232888,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232918,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232948,0,0.000000,0.000000,0.000000,0.000000,events/second
1651232978,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233008,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233038,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233068,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233098,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233128,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233158,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233188,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233218,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233248,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233278,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233308,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233338,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233368,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233398,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233428,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233458,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233488,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233518,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233548,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233578,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233608,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233638,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233668,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233698,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233728,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233758,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233788,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233818,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233848,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233878,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233908,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233938,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233968,0,0.000000,0.000000,0.000000,0.000000,events/second
1651233998,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234028,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234058,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234088,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234119,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234149,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234179,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234209,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234239,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234269,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234299,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234329,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234359,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234389,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234419,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234449,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234479,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234509,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234539,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234569,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234599,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234629,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234659,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234689,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234719,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234749,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234779,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234809,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234839,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234869,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234899,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234929,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234959,0,0.000000,0.000000,0.000000,0.000000,events/second
1651234989,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235019,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235049,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235079,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235109,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235139,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235169,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235199,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235229,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235259,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235289,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235319,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235349,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235379,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235409,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235439,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235469,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235499,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235529,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235559,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235589,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235619,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235649,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235679,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235709,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235739,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235769,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235799,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235829,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235859,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235889,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235919,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235949,0,0.000000,0.000000,0.000000,0.000000,events/second
1651235979,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236009,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236039,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236069,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236099,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236129,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236159,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236189,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236219,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236249,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236279,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236309,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236339,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236369,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236399,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236429,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236459,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236489,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236520,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236550,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236580,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236610,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236640,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236670,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236700,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236730,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236760,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236790,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236820,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236850,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236880,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236910,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236940,0,0.000000,0.000000,0.000000,0.000000,events/second
1651236970,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237000,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237030,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237060,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237090,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237120,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237150,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237180,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237210,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237240,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237270,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237300,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237330,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237360,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237390,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237420,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237450,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237480,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237510,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237540,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237570,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237600,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237630,0,0.000000,0.000000,0.000000,0.000000,events/second
1651237660,1,0.000075,0.000000,0.000000,0.000000,events/second
1651237690,2,0.000149,0.000000,0.000000,0.000000,events/second
1651237720,2,0.000149,0.000000,0.000000,0.000000,events/second
